1.986670535203628685e+00,2.054476313994880954e+00,2.181267711313287005e+00,2.093717939432175434e+00,2.076418866386740891e+00,2.137815887766437495e+00,2.023504073786457802e+00,1.988202932241510013e+00,2.031861536673257973e+00,1.918217704930249123e+00,1.861207732707200524e+00,1.889397347310102893e+00,1.760428731100624589e+00,1.674757395907804813e+00,1.631159915290137041e+00,1.427622733820306244e+00,1.184265874694650167e+00,1.188183225214553440e+00,1.241403492753595517e+00,1.139997500674297726e+00,1.073477448951509761e+00,9.770130249952052592e-01,9.710713944060891389e-01,8.461797277265681316e-01,7.840855826775391391e-01,7.909003022867525656e-01,6.875396075525891382e-01,6.230322061725841465e-01,6.210724583067812610e-01,5.359661403792689294e-01,4.964839713359483486e-01,4.635816663744574129e-01,4.936267130715821239e-01,5.600230818713256564e-01
1.939309693786417599e+00,2.070310737595831618e+00,0.000000000000000000e+00,2.137996425965541736e+00,2.124008701925748976e+00,0.000000000000000000e+00,2.053421732392183507e+00,2.007645696129726876e+00,0.000000000000000000e+00,1.934808165714997585e+00,1.888228361905046171e+00,0.000000000000000000e+00,1.793606677942480188e+00,1.717444695424241052e+00,0.000000000000000000e+00,1.433189564518702275e+00,1.163182094994017257e+00,1.162058685579531847e+00,1.291078908518831669e+00,0.000000000000000000e+00,1.165906548003818211e+00,1.036812168136559409e+00,0.000000000000000000e+00,9.006319678719821864e-01,8.315545851665148147e-01,0.000000000000000000e+00,7.344467792665521078e-01,6.589951810821528255e-01,0.000000000000000000e+00,5.760740174273405456e-01,5.391752865374970227e-01,0.000000000000000000e+00,5.212462790892851139e-01,5.506186815162145143e-01
1.855411671663253159e+00,1.925151171582305087e+00,2.059994779963877143e+00,2.074145071759399439e+00,1.996318762925073598e+00,2.025099761485353422e+00,1.922365085586858591e+00,1.866929533903046279e+00,1.911412953201373499e+00,1.802722909465994228e+00,1.747958456866825383e+00,1.795798749443410891e+00,1.689705802246291855e+00,1.670683409319676738e+00,1.561287362384530031e+00,1.342710607316113691e+00,1.117661686621025163e+00,1.120165507149075479e+00,1.189314519760101607e+00,1.130394475187382675e+00,1.039978121062117955e+00,1.015063874420505829e+00,9.651515136750324908e-01,8.376551677793997452e-01,7.691552452380430172e-01,7.712073971884916279e-01,6.738517709538572875e-01,6.207386070759011165e-01,6.240197265266085314e-01,5.567623176274234531e-01,4.917193538325891344e-01,4.767493869116664063e-01,4.822988480051001448e-01,5.412887395586843953e-01
1.759677355446763292e+00,1.794400266911236885e+00,1.927442731709765544e+00,0.000000000000000000e+00,1.970076925967498616e+00,1.934066731312273912e+00,1.823765236346551744e+00,1.775843461571870119e+00,1.820760733661625164e+00,1.713947898680572512e+00,1.676175261510312486e+00,1.720482874665544060e+00,1.671521519562934932e+00,0.000000000000000000e+00,1.475303693592278975e+00,1.264723250973249113e+00,1.073674786260244041e+00,1.084570196257446772e+00,1.126572984018279655e+00,1.074320869628573094e+00,0.000000000000000000e+00,9.582878233902966114e-01,9.801649901186169078e-01,8.432084516669698937e-01,7.746239556324118203e-01,7.791484591145405592e-01,6.746971597329420867e-01,6.299099104630623280e-01,6.321212726567230211e-01,5.293584729707453418e-01,0.000000000000000000e+00,4.660478106241895957e-01,4.645523707121523294e-01,5.264805840853342689e-01
1.638362707092156034e+00,1.656027693404731327e+00,1.714566681161751260e+00,1.813767122596523285e+00,1.825878682035023459e+00,0.000000000000000000e+00,1.768038472854896792e+00,1.731625845129279861e+00,0.000000000000000000e+00,1.660802876962393704e+00,1.624856872510545447e+00,0.000000000000000000e+00,1.572920140337688677e+00,1.488799175897359328e+00,1.322094626762917891e+00,1.175656183793597709e+00,1.008447804702727435e+00,1.035240212795422998e+00,1.083017321169486902e+00,9.951767294784388262e-01,9.987735758771782990e-01,9.547295235348596254e-01,0.000000000000000000e+00,8.323232782346620118e-01,7.618874625432368042e-01,0.000000000000000000e+00,6.738117084778187937e-01,6.143378379202336648e-01,0.000000000000000000e+00,5.464676925427908172e-01,4.867044085272154708e-01,4.276325699416522741e-01,4.595110836909998553e-01,5.269694003763422119e-01
1.483664026340598685e+00,1.485928533120761896e+00,1.522092150237713160e+00,1.537623262516716105e+00,1.556041610701640376e+00,1.614558200831128332e+00,1.526476443708170816e+00,1.503273037662012035e+00,1.537698072794241311e+00,1.453937895108954548e+00,1.426435615532985146e+00,1.432124755314073017e+00,1.335884866208434607e+00,1.269121945226295178e+00,1.184239450980220321e+00,1.079512015307677153e+00,9.513101919191917499e-01,1.002022867342769130e+00,1.098957994362292245e+00,9.871033287981917370e-01,9.481624800674134379e-01,9.238563433257078739e-01,9.264653612000229854e-01,8.253417223459025287e-01,7.691212520089578675e-01,7.627961299891509173e-01,6.699940225222736911e-01,6.230481150465755347e-01,6.106000443331772720e-01,5.309279637896315851e-01,4.728521005899636864e-01,4.422733235189713619e-01,4.832545113218360555e-01,5.425712034804132111e-01
1.282520553935648344e+00,1.274279110088654576e+00,1.282977509566893382e+00,1.288526527599304972e+00,1.297523107201326020e+00,1.303491552713452739e+00,1.269274203088366360e+00,1.253099802627585913e+00,1.241140171644295132e+00,1.209007559240716567e+00,1.179121499250447291e+00,1.168270227528867222e+00,1.112980859452735283e+00,1.060683604007594205e+00,1.018624467799976285e+00,9.597859993975932369e-01,8.811332716673750953e-01,1.015260267107674919e+00,9.058664618496887755e-01,8.504807188522480743e-01,8.196446512186682520e-01,7.895318237519060034e-01,7.641755667733742818e-01,7.138243073906862524e-01,6.719145389772235299e-01,6.360130188177237631e-01,5.871768344832307696e-01,5.480041959380100858e-01,5.064811815124733441e-01,4.607759078459137125e-01,4.220548226516234736e-01,4.022034820535829169e-01,4.270859824671134897e-01,5.769625869141823404e-01
1.316471726324641711e+00,1.301383534945617759e+00,1.289665337316929783e+00,1.298266666694424032e+00,1.296764268005277776e+00,1.291546581491599177e+00,1.272457264381850361e+00,1.255944218212216912e+00,1.242292671548804073e+00,1.216123210090080731e+00,1.197625844798729133e+00,1.162844065888928302e+00,1.124409956134110988e+00,1.080858328084939979e+00,1.034961464676486642e+00,1.005151905755737429e+00,1.017093772127665163e+00,7.960627971164752070e-01,7.885406176650254784e-01,7.747552518443546754e-01,7.509792786642698337e-01,7.314815042731055428e-01,7.041915110973251402e-01,6.622066894889006017e-01,6.215532082833116201e-01,5.871574258241251121e-01,5.490449216910516794e-01,5.088162914769511769e-01,4.713562267179362553e-01,4.306141899096647685e-01,3.971415581329607036e-01,3.769008778899384793e-01,3.931010407500538095e-01,5.093960863763510316e-01
1.064000717163514631e+00,1.353635313444590205e+00,1.328279601481909822e+00,1.331329438856757807e+00,1.361594510353077325e+00,1.429308119732483950e+00,1.330294767904400377e+00,1.316818957456696415e+00,1.371582830735758929e+00,1.274989094897337694e+00,1.253509551474411676e+00,1.283463093376297381e+00,1.198517382208715842e+00,1.131995127547667401e+00,1.087777227050225060e+00,1.102854610437833616e+00,9.187571502137118484e-01,7.888795811190919549e-01,8.270448219070298812e-01,8.294309544970086545e-01,8.280437807335848666e-01,8.121549731130274230e-01,8.091142709521912391e-01,7.432067637936660143e-01,6.986500819769629889e-01,6.837234221894817887e-01,6.159512398827160506e-01,5.724131501184384074e-01,5.482130112650641651e-01,4.895315891433671407e-01,4.435101904652545834e-01,4.180671729929731351e-01,4.283521525606124869e-01,5.285448660939552346e-01
9.421384737787534824e-01,1.184315963786022996e+00,1.192872465536471971e+00,1.255727184359869630e+00,1.285778759185480569e+00,0.000000000000000000e+00,1.223674525602471697e+00,1.199961005803297454e+00,0.000000000000000000e+00,1.163683319289239515e+00,1.148357328126751176e+00,0.000000000000000000e+00,1.136557034604824823e+00,1.081672921104091856e+00,9.883293523392095992e-01,9.904779604705001850e-01,8.555337397767853735e-01,7.754537280875926086e-01,8.259473311220250080e-01,8.670392457710104361e-01,8.987430955634241325e-01,8.915483259352598999e-01,0.000000000000000000e+00,8.077076708131013527e-01,7.573129775106630657e-01,0.000000000000000000e+00,6.659242056013290334e-01,6.196656081818328055e-01,0.000000000000000000e+00,5.408548024389592257e-01,4.941927636914571487e-01,4.435656434886283694e-01,4.418652375097458784e-01,5.373899174561270753e-01
8.734522999348018901e-01,1.100319907181191770e+00,1.179521249852117926e+00,0.000000000000000000e+00,1.193513281325771391e+00,1.278558816378772445e+00,1.153158956415373027e+00,1.131410565886197706e+00,1.199475215507000536e+00,1.089605692635659207e+00,1.084978605196925905e+00,1.163387655988868508e+00,1.040220332453506202e+00,0.000000000000000000e+00,1.005534304570551596e+00,9.438427719449860032e-01,8.230403187448527280e-01,7.501239553212172284e-01,8.299421975647560679e-01,9.033449176669088310e-01,0.000000000000000000e+00,9.003906531591215900e-01,8.588017001858627708e-01,7.721850290035323638e-01,7.231550874856591538e-01,7.143672838398688052e-01,6.430094320797047347e-01,5.952642187947164709e-01,5.845985998481645352e-01,5.427945535352158846e-01,0.000000000000000000e+00,4.715604823444637939e-01,4.492599828513393900e-01,5.343251971930471633e-01
8.182380184398414524e-01,1.056134489416050926e+00,1.125410795655496621e+00,1.120365813083079809e+00,1.154093347454119067e+00,1.144589595048006281e+00,1.041390506802172267e+00,1.029350425140714176e+00,1.077218591050897123e+00,9.952903185181630752e-01,9.907798976863729790e-01,1.046681607871178921e+00,1.023456150806645759e+00,9.685615643457549107e-01,9.552112556644626329e-01,9.173162004373885958e-01,7.890162996452245725e-01,7.294849098209817972e-01,8.134144503457534370e-01,8.910220582545809176e-01,8.974666219311479010e-01,8.503930232231756703e-01,8.284768009280699674e-01,7.539378819633139051e-01,7.133650409858925956e-01,6.952889585848834875e-01,6.239621768529399759e-01,5.829499829379772846e-01,5.694063024255178185e-01,5.165082371425814278e-01,4.955995942564136447e-01,4.668099084739451010e-01,4.493394293570446840e-01,5.252833864895075644e-01
7.737874919028429055e-01,1.045877426674022281e+00,0.000000000000000000e+00,1.130834997228184813e+00,1.081801117539766599e+00,0.000000000000000000e+00,1.026833151133299316e+00,1.012850352962841427e+00,0.000000000000000000e+00,9.996841126078755968e-01,9.740378813663748137e-01,0.000000000000000000e+00,9.700409854985876379e-01,9.812112710218202638e-01,0.000000000000000000e+00,9.269560034582287056e-01,7.636337418624420392e-01,7.012665615391588947e-01,8.103641409218265146e-01,0.000000000000000000e+00,8.503518325140456691e-01,8.271461638751318457e-01,0.000000000000000000e+00,7.593181428772638464e-01,7.136020323941065779e-01,0.000000000000000000e+00,6.328498169927920802e-01,5.840718755235967397e-01,0.000000000000000000e+00,5.131946835021108377e-01,4.815967997851228199e-01,0.000000000000000000e+00,4.518946608006484955e-01,5.133015321174996259e-01
7.240455549067191798e-01,9.282490759804838953e-01,9.482902430086193046e-01,9.575431034638201000e-01,9.283896460223689528e-01,9.808231478946479731e-01,9.004364528676550572e-01,8.874378712687498449e-01,9.480525752302128017e-01,8.679333260488791835e-01,8.557849217734814218e-01,9.052416037891988232e-01,8.372569497238263603e-01,8.413359145941188277e-01,8.258091923290324932e-01,8.243915109529369456e-01,7.139541587439731662e-01,6.609624609933459904e-01,7.397087919388564137e-01,8.016790784074945275e-01,7.733268989074596478e-01,7.557112793636738823e-01,7.599958279587964993e-01,6.889336292274383933e-01,6.563942627349094172e-01,6.471849113105505591e-01,5.826594934631921241e-01,5.407829535242093533e-01,5.237138290815784858e-01,4.729574696243908360e-01,4.402326234529471694e-01,4.316780102245537099e-01,4.183196271784163645e-01,4.879810978447451930e-01
6.704295797094608211e-01,8.539191734892210839e-01,8.705582833385407948e-01,8.846977400309432582e-01,8.588851315219306892e-01,9.028191150622755234e-01,8.388150892161027050e-01,8.191260527752426412e-01,8.631045976804209152e-01,8.007908974220390164e-01,7.895039527571818816e-01,8.298180348355850278e-01,7.751003244618606125e-01,7.802373987499040542e-01,7.590244073411180903e-01,7.732785934252642823e-01,6.724822387850472039e-01,6.230994908808976662e-01,6.994830449077992229e-01,7.519710380557811380e-01,7.254750407669064982e-01,7.077595245319724393e-01,7.070736255532449333e-01,6.575749951679532579e-01,6.232832616455081798e-01,6.118599207471168144e-01,5.534535398288059627e-01,5.137736212707584293e-01,4.981017566315768530e-01,4.429968732841544354e-01,4.149283457389875140e-01,4.081033869077403953e-01,3.968142876139097996e-01,4.632635738422015148e-01
